Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
DIS,WALT DISNEY COMPANY (THE) COM,Bullish Put Modified Butterfly,-362.25,-150.0,1000.0000000000028,150.0,1119.9999999959914,850.0000000000028,40.88,59.12,0.17647058823529352,1.317647058818809,Put,136.0,10.0,Put,138.0,-20.0,Put,139.0,10.0,80.00000000000007,10.000000000000009,10.000000000000009,-10.000000000000009,10.000000000000004
GDXJ,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,Bearish Call Modified Butterfly,-295.95,-320.0,2000.0000000000027,320.0,2315.0000000003884,1680.0000000000027,47.2,52.8,0.19047619047619016,1.3779761904764194,Call,55.0,10.0,Call,57.0,-20.0,Call,61.0,10.0,-229.9999999999999,-1.1102230246251565e-14,19.99999999999997,-20.0,-10.0
GDXJ,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,Bearish Call Modified Butterfly,-352.55,-380.0,2000.0000000000027,380.0,2375.000000000374,1620.0000000000027,42.47,57.53,0.2345679012345675,1.4660493827162777,Call,54.5,10.0,Call,56.5,-20.0,Call,60.5,10.0,-269.9999999999998,-10.000000000000014,-9.99999999999998,-2.7755575615628914e-15,-20.0
GDXJ,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,Bearish Call Modified Butterfly,-325.69,-300.0,1500.0000000000057,300.0,1795.0000000003884,1200.0000000000057,42.47,57.53,0.2499999999999988,1.49583333333365,Call,55.5,10.0,Call,57.0,-20.0,Call,60.0,10.0,-159.99999999999997,9.999999999999986,0.0,-9.999999999999998,0.0
GDXJ,VANECK VECTORS ETF TRUST JR GOLD MINERS E ETF,Bearish Call Modified Butterfly,-335.2,-140.0,1000.0000000000057,140.0,1135.0000000003884,860.0000000000057,40.59,59.41,0.16279069767441753,1.319767441860908,Call,56.5,10.0,Call,57.5,-20.0,Call,59.5,10.0,-100.0,10.000000000000009,-10.000000000000009,-9.999999999999998,0.0
JPM,JP MORGAN CHASE & CO COM,Bullish Put Modified Butterfly,-287.84,-340.0,2000.0000000000114,340.0,2325.0000000007526,1660.0000000000114,50.07,49.93,0.20481927710843234,1.400602409638998,Put,101.0,10.0,Put,105.0,-20.0,Put,107.0,10.0,209.99999999999997,-20.000000000000007,40.000000000000014,-9.999999999999998,-10.0
JPM,JP MORGAN CHASE & CO COM,Bullish Put Modified Butterfly,-264.74,-150.0,1000.0000000000114,150.0,1135.0000000007526,850.0000000000114,48.51,51.49,0.17647058823529177,1.3352941176479265,Put,102.0,10.0,Put,104.0,-20.0,Put,105.0,10.0,89.99999999999994,-9.999999999999986,0.0,9.999999999999998,0.0
JPM,JP MORGAN CHASE & CO COM,Bullish Put Modified Butterfly,-237.48,-260.0,1000.0000000000114,260.0,1245.0000000007526,740.0000000000114,41.61,58.39,0.35135135135134593,1.6824324324334237,Put,103.0,10.0,Put,105.0,-20.0,Put,106.0,10.0,90.00000000000021,-1.1102230246251565e-14,9.999999999999986,9.999999999999998,-10.0
MRK,MERCK & CO INC COM,Bearish Call Modified Butterfly,-215.75,-400.0,2000.0000000000027,400.0,1374.9999999993975,1600.0000000000027,53.9,46.1,0.24999999999999958,0.859374999999622,Call,83.5,10.0,Call,84.5,-20.0,Call,87.5,10.0,-260.00000000000017,-30.000000000000004,40.0,-9.999999999999998,-10.0
MRK,MERCK & CO INC COM,Bearish Call Modified Butterfly,-385.08,-380.00000000000045,2000.0000000000027,380.00000000000045,1354.999999999412,1620.0000000000023,46.59,53.41,0.23456790123456786,0.8364197530860557,Call,83.0,10.0,Call,84.0,-20.0,Call,87.0,10.0,-280.0,-19.999999999999996,19.999999999999986,-20.000000000000007,-10.0
MRK,MERCK & CO INC COM,Bearish Call Modified Butterfly,-301.77,-179.9999999999999,1000.0000000000028,179.9999999999999,654.9999999993973,820.000000000003,43.68,56.32,0.21951219512195028,0.7987804878041402,Call,84.0,10.0,Call,84.5,-20.0,Call,86.0,10.0,-140.0000000000001,9.999999999999986,10.000000000000009,9.999999999999998,0.0
NEM,NEWMONT CORPORATION COM,Bullish Put Modified Butterfly,-124.33,-150.0,1000.0000000000028,150.0,1105.0000000004673,850.0000000000028,58.7,41.3,0.17647058823529352,1.3000000000005454,Put,65.0,10.0,Put,67.0,-20.0,Put,68.0,10.0,100.00000000000009,-20.000000000000018,10.000000000000009,-20.0,10.0
NEM,NEWMONT CORPORATION COM,Bullish Put Modified Butterfly,-140.71,-190.0,1000.0000000000028,190.0,1145.0000000004816,810.0000000000028,53.3,46.7,0.23456790123456708,1.4135802469141698,Put,65.5,10.0,Put,67.5,-20.0,Put,68.5,10.0,119.99999999999993,-20.000000000000018,20.000000000000018,-20.0,10.0
NEM,NEWMONT CORPORATION COM,Bullish Put Modified Butterfly,-113.76,-90.0,500.00000000000284,90.0,545.0000000004673,410.00000000000284,52.22,47.78,0.2195121951219497,1.3292682926840573,Put,66.0,10.0,Put,67.0,-20.0,Put,67.5,10.0,50.000000000000085,0.0,0.0,0.0,0.0
NEM,NEWMONT CORPORATION COM,Bullish Put Modified Butterfly,-111.66,-120.0,500.0000000000014,120.0,575.0000000004815,380.0000000000014,46.8,53.2,0.31578947368420934,1.5131578947381035,Put,66.5,10.0,Put,67.5,-20.0,Put,68.0,10.0,60.00000000000006,-10.000000000000009,0.0,-10.000000000000004,0.0
NEM,NEWMONT CORPORATION COM,Bullish Put Modified Butterfly,-149.63,-110.00000000000045,500.00000000000284,110.00000000000045,565.0000000004961,390.0000000000024,41.49,58.51,0.2820512820512815,1.448717948719212,Put,67.0,10.0,Put,68.0,-20.0,Put,68.5,10.0,59.99999999999987,10.000000000000009,10.000000000000009,10.000000000000004,0.0
NKE,NIKE INC COM CL B,Bearish Call Modified Butterfly,-222.52,-170.0,1000.0000000000057,170.0,1124.9999999992167,830.0000000000057,50.04,49.96,0.20481927710843234,1.355421686746035,Call,110.0,10.0,Call,111.0,-20.0,Call,113.0,10.0,-110.00000000000014,2.220446049250313e-14,29.999999999999982,-9.999999999999998,0.0
NKE,NIKE INC COM CL B,Bearish Call Modified Butterfly,-470.86,-289.9999999999998,2000.0000000000057,289.9999999999998,2244.999999999245,1710.000000000006,42.52,57.48,0.16959064327485307,1.3128654970755773,Call,107.0,10.0,Call,109.0,-20.0,Call,113.0,10.0,-260.0000000000002,0.0,-4.440892098500626e-14,-9.999999999999998,0.0
ORCL,ORACLE CORP COM,Bearish Call Modified Butterfly,-25.87,-69.99999999999977,500.00000000000284,69.99999999999977,529.9999999995672,430.00000000000307,72.87,27.13,0.16279069767441692,1.2325581395338685,Call,58.5,10.0,Call,59.0,-20.0,Call,60.0,10.0,-29.999999999999936,-2.220446049250313e-14,0.0,0.0,0.0
ORCL,ORACLE CORP COM,Bearish Call Modified Butterfly,-52.25,-70.0,500.00000000000284,70.0,529.9999999995816,430.00000000000284,67.0,33.0,0.16279069767441753,1.2325581395339027,Call,58.0,10.0,Call,58.5,-20.0,Call,59.5,10.0,-50.00000000000004,2.220446049250313e-14,0.0,0.0,10.0
ORCL,ORACLE CORP COM,Bearish Call Modified Butterfly,-140.45,-79.99999999999955,500.00000000000284,79.99999999999955,539.9999999995954,420.0000000000033,46.96,53.04,0.1904761904761879,1.2857142857133124,Call,56.5,10.0,Call,57.0,-20.0,Call,58.0,10.0,-59.999999999999964,0.0,1.1102230246251565e-14,0.0,0.0
SBUX,STARBUCKS CORP COM,Bearish Call Modified Butterfly,-214.28,-299.99999999999966,1500.0000000000027,299.99999999999966,799.9999999994028,1200.0000000000032,58.88,41.12,0.24999999999999906,0.6666666666661673,Call,84.5,10.0,Call,85.0,-20.0,Call,87.0,10.0,-139.99999999999986,-20.000000000000018,10.000000000000009,-9.999999999999998,-10.0
SBUX,STARBUCKS CORP COM,Bearish Call Modified Butterfly,-210.86,-200.0,1000.0000000000028,200.0,699.9999999994031,800.0000000000028,52.47,47.53,0.2499999999999991,0.8749999999992508,Call,84.0,10.0,Call,84.5,-20.0,Call,86.0,10.0,-100.00000000000009,-10.000000000000009,10.000000000000009,-9.999999999999998,0.0
SBUX,STARBUCKS CORP COM,Bearish Call Modified Butterfly,-438.05,-379.9999999999992,2500.0000000000027,379.9999999999992,1879.9999999994307,2120.0000000000036,49.22,50.78,0.17924528301886725,0.8867924528299186,Call,81.5,10.0,Call,83.0,-20.0,Call,87.0,10.0,-279.99999999999983,-39.99999999999999,0.0,-9.999999999999998,-10.0
SBUX,STARBUCKS CORP COM,Bearish Call Modified Butterfly,-478.92,-520.0000000000001,3000.0000000000027,520.0000000000001,2519.9999999994316,2480.0000000000027,45.96,54.04,0.20967741935483852,1.0161290322578342,Call,80.0,10.0,Call,82.0,-20.0,Call,87.0,10.0,-350.0000000000001,-10.000000000000009,20.000000000000018,5.551115123125783e-15,-10.0
SBUX,STARBUCKS CORP COM,Bearish Call Modified Butterfly,-444.4,-339.9999999999998,2000.0000000000027,339.9999999999998,1839.9999999994313,1660.000000000003,43.8,56.2,0.20481927710843323,1.1084337349394144,Call,81.0,10.0,Call,82.5,-20.0,Call,86.0,10.0,-270.0000000000001,-19.99999999999997,0.0,-10.000000000000009,0.0
SSO,PROSHARES TRUST PSHS ULT S&P 500 ETF,Bearish Call Modified Butterfly,-359.77,-1400.0,4000.0000000000027,1400.0,2890.0000000005207,2600.0000000000027,47.05,52.95,0.5384615384615379,1.1115384615386605,Call,75.5,10.0,Call,77.0,-20.0,Call,82.5,10.0,-499.99999999999983,10.000000000000009,20.000000000000007,5.551115123125783e-15,-10.0
SSO,PROSHARES TRUST PSHS ULT S&P 500 ETF,Bearish Call Modified Butterfly,-1012.97,-950.0,5000.000000000003,950.0,2190.0000000005207,4050.0000000000027,45.22,54.78,0.23456790123456775,0.540740740740869,Call,76.25,10.0,Call,77.5,-20.0,Call,83.75,10.0,-669.9999999999999,-29.999999999999993,-1.1102230246251565e-14,-9.999999999999998,-10.0
SSO,PROSHARES TRUST PSHS ULT S&P 500 ETF,Bearish Call Modified Butterfly,-819.13,-700.0,3500.0000000000027,700.0,1690.0000000005348,2800.0000000000027,45.22,54.78,0.24999999999999975,0.6035714285716189,Call,77.0,10.0,Call,78.0,-20.0,Call,82.5,10.0,-470.0000000000001,4.440892098500626e-14,0.0,10.000000000000004,-10.0
WMT,WALMART INC COM,Bearish Call Modified Butterfly,-170.82,-179.99999999999955,1000.0000000000057,179.99999999999955,1130.0000000039672,820.0000000000061,56.61,43.39,0.21951219512194903,1.3780487804926327,Call,139.0,10.0,Call,140.0,-20.0,Call,142.0,10.0,-30.00000000000007,0.0,10.000000000000009,0.0,0.0
WMT,WALMART INC COM,Bearish Call Modified Butterfly,-184.83,-230.0,1000.0000000000057,230.0,1180.0000000039108,770.0000000000057,50.22,49.78,0.29870129870129647,1.5324675324726003,Call,138.0,10.0,Call,139.0,-20.0,Call,141.0,10.0,-60.00000000000006,0.0,10.000000000000009,-9.999999999999998,10.0
WMT,WALMART INC COM,Bearish Call Modified Butterfly,-412.34,-380.0,2000.0000000000057,380.0,2330.000000003797,1620.0000000000057,45.07,54.93,0.23456790123456708,1.4382716049406106,Call,135.0,10.0,Call,137.0,-20.0,Call,141.0,10.0,-120.0000000000002,-9.999999999999998,-10.000000000000053,-1.1102230246251565e-14,-10.0
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-650.55,-620.0,4500.0000000000055,620.0,3100.000000000828,3880.0000000000055,50.57,49.43,0.15979381443298946,0.7989690721651608,Call,117.5,10.0,Call,120.0,-20.0,Call,127.0,10.0,-429.9999999999999,-40.0,70.0,-19.999999999999996,-30.000000000000004
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-428.49,-1019.9999999999999,4000.0000000000055,1019.9999999999999,3000.000000000828,2980.0000000000055,49.78,50.22,0.3422818791946302,1.0067114093962493,Call,118.0,10.0,Call,120.0,-20.0,Call,126.0,10.0,-409.99999999999994,-19.999999999999996,19.999999999999996,0.0,-20.000000000000004
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-426.68,-1810.0,5500.0000000000055,1810.0,3790.000000000814,3690.0000000000055,48.2,51.8,0.4905149051490508,1.027100271002929,Call,117.0,10.0,Call,119.0,-20.0,Call,126.5,10.0,-539.9999999999998,-19.999999999999986,19.99999999999997,-19.999999999999996,-20.000000000000004
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-370.46,-790.0,2500.0000000000055,790.0,2270.000000000828,1710.0000000000055,44.26,55.74,0.4619883040935658,1.327485380117439,Call,118.5,10.0,Call,120.0,-20.0,Call,124.0,10.0,-249.99999999999991,-2.220446049250313e-14,-9.999999999999986,10.000000000000009,-10.0
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-527.1,-1700.0,4500.0000000000055,1700.0,3180.000000000814,2800.0000000000055,43.47,56.53,0.607142857142856,1.1357142857145741,Call,117.5,10.0,Call,119.0,-20.0,Call,125.0,10.0,-399.99999999999983,9.999999999999998,19.99999999999997,-9.999999999999998,-20.000000000000004
XLK,SELECT SECTOR SPDR TRUST TECHNOLOGY ETF,Bearish Call Modified Butterfly,-365.5,-1840.0,4000.0000000000055,1840.0,3320.000000000814,2160.0000000000055,40.35,59.65,0.8518518518518498,1.53703703703741,Call,117.0,10.0,Call,118.5,-20.0,Call,124.0,10.0,-370.0,19.999999999999996,-10.000000000000032,20.000000000000007,-20.000000000000004
